change_type,source_id,source,dataset_title,url,old_value,new_value,changed_at
new,,Statistics Norway Population,Covid-induced immigration slump sees slowest population growth since 2001,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
changed_status,,Statistics Norway Population,"Related statistics Deaths The statistics cover the number of deaths per week, month and calendar year. Births The statistics show the number of births in a year. Immigrants and Norwegian-born to immigrant parents Statist",https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,monitor,upcoming,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Related statistics,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,National population projections,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Regional population projections,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Economic survey,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,© Statistics Norway,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Denmark Scheduled Releases,Find statistics,https://www.dst.dk/en/Statistik/planlagte,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Denmark Scheduled Releases,Labour and income,https://www.dst.dk/en/Statistik/planlagte,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Denmark Scheduled Releases,Scheduled Releases,https://www.dst.dk/en/Statistik/planlagte,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Decline in fertility,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Surprising increase in birth numbers,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Number of marriages and divorces by region and type. Year 2000 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Fertility rates by mother´s age and region. 5-year periods 2021-2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Fertility rates by mother´s age and region. Year 2013 - 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Crude birth rate. The ratio of the number of live births to the average population by region. Year 2010 - 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Births by region, Mother’s age and child’s sex. Year 1968 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population by region, age (extended age groups) and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Births by region, Mother’s age and child’s sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population and population changes in Sweden by sex. Year 1749 - 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population statistics per quarter/half year/year by region and sex. Year 2000 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population statistics per quarter/half year/year by region and sex. Year 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Definitive Population Statistics by sex (not updated). Month 2000 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,updated,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Births and deaths per month by sex. Year 1851 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Births and deaths per month by sex. Year 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population statistics by region and sex. Month 2000M01 - 2024M12,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population statistics by region and sex. Month 2025M01 - 2025M12,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population 1 November by region, age and sex. Year 2002 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population 1 November by region, age and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population by district, Landscape or Part of the country by sex. Year 2015 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Number of marriages and divorces per month by region. Year 2000 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Eurostat Release Calendar,Give us more feedback Click this radio box. Help us improve your experience - tell us any problems you had. Please choose one of the options. I cannot find the information I am looking for I found mistake(s) in the text,https://ec.europa.eu/eurostat/news/release-calendar,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Denmark Scheduled Releases,Learn statistics,https://www.dst.dk/en/Statistik/planlagte,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Denmark Scheduled Releases,Postponed releases,https://www.dst.dk/en/Statistik/planlagte,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,Statistics Finland Population,Preliminary population statistics,https://stat.fi/en/statistics/vamuu,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Finland Population,All releases of the statistics,https://stat.fi/en/statistics/vamuu,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,Statistics Finland Population,Future releases,https://stat.fi/en/statistics/vamuu,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Statistics Release Calendar,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,upcoming,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Internal migrations,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Norway Population,Statistics Act § 10,https://www.ssb.no/en/befolkning/folketall/statistikk/befolkning,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Total fertility rate by region and sex. Year 2000 - 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Deaths by region, age and sex. Week 2025V01 - 2025V52",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Deaths by region, age and sex. Week 1999V52 - 2024V52",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Infant mortality by sex. Year 1946 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Average age of the population by region and sex. Year 1998 - 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Average age and median age of the population by region and sex. Year 2000 - 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Average age and median age in sweden by sex. Year 1968 - 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Number of persons who have acquired Swedish citizenship by region, age and sex. Year 2000 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Number of persons with foreign or Swedish background (rough division) by region, age and sex. Year 2002 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Number of persons with foreign or Swedish background (detailed division) by region, age and sex. Year 2002 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population by group of citizenship and Human Development Index. Year 2009 - 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Foreign citizens by region, age in ten year groups and sex. Year 1973 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Foreign citizens by country of citizenship, age and sex. Year 1973 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population by grouped country of birth and Human Development Index. Year 2009 - 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Swedish and foreign-born population by region, age and sex. Year 2000 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Immigrations and emigrations by country of emi-/immigration, region of birth, age and sex. Year 2000 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Swedish and foreign-born population by region, age and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population by region, country of birth and sex. Year 2000 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population by region, country of birth and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population by country of birth, age and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Mean population by region, marital status, age and sex. Year 2006 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Mean population by region, marital status, age and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Mean population (by year of birth) by region, age and sex. Year 2006 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Number of marriages and divorces per month by region. Year 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Foreign-born by country of birth and year since last immigration. Year 2000 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Deaths per month by region, Region of birth, age and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Immigrations and emigrations by country of emi-/immigration, region of birth, age and sex Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Domestic migration by type, age and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Internal migration between counties by sex and county.Year 2000 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Migration by region of birth, region, age and sex. Year 2002 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Migration by region, age and sex. Year 1968-1996 1968 - 1996",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Migration by region, age and sex. Year 1997 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Domestic migration by type, age and sex. Year 2000 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Immigrations and emigrations by country of birth and sex. Year 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Immigrations and emigrations by country of birth and sex. Year 2000 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Life expectancy at birth by region and sex 1998-2002 - 2020-2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Migration by region, age and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Migration - internal and external,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Life table (5 years) by sex and age. Year 1989-1993 - 2020-2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Life table by sex and age. Year 1960 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Life expectancy by county and sex 1966-1970 - 2020-2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Immigrations and emigrations by country of citizenship and sex. Year 2000 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Mortality rate per 1,000 of the mean population by region, age and sex. Year 2013 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Mortality rate per 1,000 of the mean population by age and sex. Year 2000 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Immigrations and emigrations by country of citizenship and sex. Year 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population by country of birth, age and sex. Year 2000 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Mean population (by year of birth) by region, age and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Mean population,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Immigrations (except citizens from Nordic countries) by grounds for settlement, birth and sex. Year 2001 - 2010",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Immigrations (except citizens from Nordic countries) by grounds for settlement (grouped), country of citizenship, age and sex. Year 2004 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Find on this page,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Finding statistics,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Statistics Sweden,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population by age and sex. Year 1860 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population by region, marital status, age and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population by region, marital status, age and sex. Year 1968 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Mean age at birth of child by live-birth order, region and sex. Year 2000 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Deaths by region, age (during the year) and sex. Year 1968 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Deaths by region, age (during the year) and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Deaths by region, age (the year of birth) and sex. Year 1968 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Deaths by region, age (the year of birth) and sex. Year 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Deaths per month by region, Region of birth, age and sex. Year 2000 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,The population is growing despite continued low fertility rates,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Number of marriages and divorces by region and type. Year 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Sweden's population in summary 1960-2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Asylum seekers and applicants under the Temporary Protection Directive,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Immigrations (except citizens from Nordic countries) by grounds for settlement, country of citizenship and sex. Year 2004 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Infant mortality rate by sex and region. Year 2000 - 2024,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Stillborn by region, age of the mother and sex. Year 2000 - 2025",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Live births, stillbirths and infant mortality rates by sex.Year 1749 - 2024",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Population by age and sex. Year 2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population per month by region, age and sex. Year 2000M01 - 2024M12",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population per month by region, age and sex. Year 2025M01 - 2025M12",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Emigration to non-existent (OB) and unknown country of emigration 1998–2025,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Population statistics – quarter, half year",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Immigration and emigration first half of each year, 2020-2022",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Emigration from Sweden first half of 2025, preliminary statistics",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,"Immigration to Sweden first half of 2025, preliminary statistics",https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
new,,Statistics Sweden Population Statistics,Migration - Domestic and foreign,https://www.scb.se/en/finding-statistics/statistics-by-subject-area/population-and-living-conditions/population-composition-and-development/population-statistics/,,monitor,2026-03-08T01:19:44.872203+00:00
